1 8423
1 1152
1 17676
1 17637
1 12360
1 11477
1 12109
1 17647
1 17667
1 9769
1 7495
1 18342
1 5403
1 14121
1 10458
1 7495
1 8418
1 9560
1 9140
1 11571
1 12082
1 7304
1 8730
1 9603
1 6842
1 754
1 10003
1 18632
1 3373
1 8150
1 10489
1 10003
1 9758
1 16950
1 9560
1 12019
1 12782
1 11430
1 17667
1 8401
1 9560
1 7495
1 5436
1 15237
1 9076
1 9560
1 7559
1 15317
1 2310
1 4562
1 16606
1 2037
1 1007
1 12254
1 2939
1 10017
1 8747
1 3233
1 7032
1 18316
1 6470
1 17661
1 8418
1 14268
1 4561
1 7495
1 16949
1 9718
1 17290
1 17667
1 8463
1 6578
1 5935
1 12019
1 2037
1 9695
1 14256
1 2310
1 16443
1 7552
1 18975
1 10344
1 16939
1 1278
1 10832
1 4376
1 9603
1 12653
1 9560
1 11362
1 11773
1 6630
1 468
1 10489
1 9763
1 12666
1 10003
1 7123
1 6470
1 8268
1 10458
1 7121
1 8747
1 10458
1 17675
1 10489
1 2623
1 754
1 16939
1 12782
1 3319
1 10983
1 13662
1 7970
1 18358
1 12072
1 15498
1 111
1 13899
1 15235
1 10458
1 12019
1 5261
1 17138
1 8949
1 16949
1 7552
1 6578
1 7552
1 15695
1 3233
1 10458
1 19006
1 17636
1 6300
1 7552
1 2310
1 17667
1 6868
1 12044
1 7123
1 14121
1 19044
1 18326
1 16949
1 6293
1 16639
1 10490
1 7495
1 16949
1 13392
1 17032
1 7552
1 15862
1 18116
1 7495
1 315
1 755
1 8268
1 14256
1 7484
1 754
1 4763
1 4368
1 16950
1 17358
1 2550
1 10561
1 7563
1 3890
1 13705
1 1999
1 10516
1 7552
1 5928
1 14267
1 15809
1 9336
1 2623
1 5433
1 17674
1 8418
1 5433
1 9691
1 117
1 16939
1 18246
1 18326
1 2101
1 11686
1 8262
1 3266
1 1152
1 15824
1 17021
1 16939
1 3233
1 18779
1 315
1 14918
1 5435
1 14563
1 15658
1 5872
1 5435
1 13418
1 2906
1 17593
1 4606
1 14252
1 13461
1 17290
1 18315
1 4613
1 13951
1 1235
1 7381
1 3486
1 13686
1 2037
1 17816
1 12638
1 9496
1 2989
1 4408
1 117
1 12638
1 9295
1 5105
1 1235
1 18326
1 13471
1 3266
1 14121
1 13373
1 16706
1 10003
1 16950
1 11764
1 14149
1 977
1 5269
1 15962
1 16939
1 14918
1 3233
1 4357
1 3233
1 315
1 18342
1 10256
1 15661
1 10910
1 7495
1 10003
1 17594
1 3233
1 9496
1 4069
1 4873
1 16443
1 13021
1 7497
1 7326
1 4314
1 5872
1 4357
1 10983
1 10698
1 3233
1 17667
1 5929
1 17481
1 7563
1 17003
1 13599
1 17337
1 7495
1 13925
1 4012
1 754
1 7552
1 8482
1 10458
1 4265
1 15243
1 4406
1 13922
1 5699
1 14917
1 17816
1 7278
1 9236
1 17120
1 75
1 3888
1 3233
1 7278
1 263
1 16939
1 4680
1 10675
1 6801
1 3918
1 75
1 5273
1 18985
1 13652
1 8760
1 4195
1 315
1 10458
1 6300
1 13953
1 16071
1 9433
1 3233
1 18315
1 10099
1 14755
1 10017
1 4328
1 15824
1 16334
1 10983
1 6578
1 5983
1 8747
1 10458
1 17645
1 8541
1 15347
1 15655
1 9603
1 3815
1 14585
1 6470
1 9691
1 10722
1 9806
1 6436
1 6578
1 11640
1 8747
1 12349
1 657
1 10983
1 14727
1 13461
1 15703
1 189
1 13606
1 1763
1 1367
1 7552
1 9901
1 5983
1 240
1 10458
1 9335
1 18884
1 16931
1 9621
1 13165
1 1020
1 10789
1 11900
1 6300
1 16950
1 4637
1 8124
1 17222
1 8747
1 3065
1 9704
1 8747
1 13599
1 3618
1 7563
1 11371
1 18315
1 7495
1 17761
1 16949
1 18343
1 15376
1 2989
1 2101
1 4483
1 17645
1 4805
1 4876
1 15115
1 1399
1 8243
1 10688
1 15141
1 13599
1 10800
1 18934
1 1453
1 15870
1 4613
1 1453
1 18934
1 825
1 9603
1 14911
1 8289
1 240
1 9433
1 11721
1 4337
1 16949
1 6871
1 4357
1 18326
1 3266
1 5983
1 3516
1 7503
1 1775
1 8940
1 10394
1 10810
1 10983
1 14308
1 17885
1 16838
1 11368
1 13471
1 4027
1 1284
1 9763
1 17003
1 4027
1 9771
1 17601
1 18371
1 2934
1 6388
1 8747
1 11981
1 12601
1 3516
1 13651
1 9028
1 7527
1 10344
1 117
1 14671
1 18615
1 16949
1 11588
1 11014
1 10017
1 16155
1 754
1 18779
1 5980
1 12349
1 4483
1 16950
1 15014
1 15376
1 17337
1 14917
1 2814
1 17404
1 12251
1 7121
1 14846
1 6868
1 9335
1 3066
1 17134
1 12212
1 2460
1 13021
1 17624
1 3808
1 4026
1 18118
1 12270
1 2460
1 10217
1 13189
1 1049
1 7495
1 3266
1 1861
1 3233
1 18884
1 7518
1 5980
1 11148
1 17254
1 1453
1 3815
1 9011
1 5440
1 2305
1 12715
1 6801
1 4069
1 2542
1 4395
1 2520
1 16939
1 10143
1 3070
1 7690
1 14992
1 15437
1 10931
1 16840
1 1453
1 18315
1 13183
1 3815
1 16443
