1 0
1 1
1 2
1 13689
1 3
1 4
1 9669
1 5
1 7
1 8
1 8
1 8
1 8
1 15768
1 11
1 11
1 11
1 11
1 11
1 11
1 11
1 11
1 11
1 11
1 11
1 11
1 11
1 11
1 11
1 11
1 11
1 11
1 11
1 10
1 10
1 10
1 10
1 10
1 6712
1 10
1 10
1 12
1 13
1 13
1 13
1 14
1 10872
1 15
1 16
1 16
1 16
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 8790
1 17
1 17
1 17
1 11924
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 8671
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 8558
1 17
1 17
1 17
1 9194
1 17
1 17
1 17
1 17
1 7688
1 17
1 17
1 17
1 17
1 17
1 2812
1 17
1 17
1 1796
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 7691
1 6246
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 8067
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 12642
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 6158
1 17
1 17
1 17
1 17
1 10922
1 17
1 17
1 8533
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 13717
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 15939
1 8245
1 17
1 17
1 17
1 17
1 17
1 17
1 5419
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 17
1 18
1 18
1 18
1 18
1 18
1 18
1 18
1 18
1 19
1 15739
1 19
1 19
1 19
1 19
1 19
1 20
1 20
1 20
1 20
1 20
1 20
1 20
1 21
1 21
1 10656
1 21
1 22
1 23
1 24
1 26
1 26
1 26
1 25
1 27
1 28
1 29
1 15047
1 31
1 7611
1 31
1 31
1 31
1 31
1 9564
1 31
1 31
1 31
1 31
1 31
1 31
1 31
1 31
1 31
1 31
1 12075
1 31
1 31
1 31
1 31
1 31
1 31
1 31
1 31
1 31
1 31
1 31
1 12075
1 31
1 12077
1 31
1 2274
1 31
1 31
1 31
1 11174
1 31
1 31
1 31
1 12075
1 31
1 12078
1 31
1 10339
1 31
1 31
1 31
1 13810
1 31
1 31
1 31
1 31
1 31
1 378
1 12064
1 31
1 31
1 31
1 12813
1 31
1 31
1 31
1 31
1 31
1 15079
1 11438
1 31
1 31
1 31
1 31
1 31
1 31
1 31
1 31
1 30
1 32
1 32
1 6401
1 32
1 32
1 32
1 32
1 32
1 11554
1 32
1 10916
1 33
1 33
1 33
1 33
1 33
1 33
1 33
1 33
1 33
1 33
1 33
1 34
1 34
1 35
1 35
1 35
1 35
1 35
1 36
1 36
1 36
1 36
1 15394
1 36
1 36
1 36
1 36
1 37
1 12673
1 37
1 37
1 11802
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 7309
1 37
1 37
1 2145
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 37
1 3488
1 37
1 8711
1 37
1 37
1 37
1 37
1 37
1 38
1 38
1 38
1 38
1 38
1 38
1 38
1 39
1 39
1 39
1 39
1 39
1 39
1 14703
1 12439
1 39
1 40
1 41
1 41
1 41
1 41
1 42
1 42
1 42
1 42
1 42
1 11396
1 42
1 42
1 11511
1 42
1 42
1 42
1 4745
1 15279
1 42
1 42
1 6352
1 43
1 43
1 43
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 11151
1 44
1 44
1 44
1 7103
1 44
1 8604
1 44
1 44
1 44
1 44
1 44
1 13810
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 6727
1 44
1 12017
1 14098
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 5050
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 11726
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 10339
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 8623
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 50
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
1 47
1 10412
1 11482
1 47
1 47
1 47
1 2785
1 47
1 47
1 47
1 47
1 47
1 47
1 11438
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 4468
1 47
1 47
1 47
1 47
1 14519
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 47
1 46
1 46
1 8058
1 48
1 6119
1 48
1 48
1 14534
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 13097
1 50
1 50
1 14863
1 50
1 11027
1 9108
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 1283
1 50
1 50
1 7401
1 50
1 14309
1 50
1 50
1 50
1 50
1 50
1 50
1 50
1 11844
1 50
1 49
1 12861
1 10281
1 10283
1 49
1 49
1 49
1 49
1 49
1 49
1 10281
1 49
1 49
1 49
1 49
1 49
1 13227
1 49
1 51
1 51
1 51
1 51
1 51
1 51
1 51
1 51
1 51
1 51
1 51
1 51
1 51
1 51
1 51
1 15635
1 51
1 51
1 51
1 51
1 52
1 52
1 52
1 52
1 52
1 52
1 52
1 52
1 52
1 52
1 52
1 52
1 52
1 52
1 52
1 52
1 52
1 52
1 54
1 54
1 54
1 14499
1 53
1 53
1 58
1 58
1 58
1 58
1 58
1 15390
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 10207
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 3423
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 686
1 55
1 55
1 55
1 55
1 55
1 4363
1 7057
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 55
1 8613
1 59
1 59
1 59
1 59
1 59
1 59
1 59
1 59
1 59
1 59
1 59
1 15543
1 59
1 59
1 56
1 57
1 60
1 61
1 61
1 62
1 13044
1 64
1 64
1 64
1 64
1 64
1 64
1 64
1 64
1 64
1 64
1 64
1 64
1 64
1 9195
1 64
1 64
1 64
1 64
1 64
1 12731
1 64
1 64
1 64
1 64
1 9466
1 64
1 64
1 64
1 64
1 65
1 65
1 2759
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 3091
1 65
1 65
1 65
1 65
1 9663
1 65
1 65
1 65
1 65
1 65
1 65
1 65
1 8677
1 65
1 65
1 66
1 14370
1 68
1 67
1 67
1 69
1 69
1 70
1 71
1 71
1 71
1 71
1 11126
1 73
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 8107
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 8677
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 10286
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 74
1 77
1 78
1 14954
1 78
1 78
1 78
1 79
1 76
1 76
1 76
1 76
1 76
1 1610
1 76
1 76
1 76
1 14592
1 76
1 76
1 76
1 76
1 76
1 7936
1 76
1 76
1 76
1 13887
1 76
1 76
1 76
1 76
1 76
1 8593
1 76
1 76
1 3029
1 76
1 76
1 76
1 14392
1 80
1 80
1 80
1 80
1 80
1 10674
1 80
1 80
1 8699
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 15630
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 4758
1 80
1 80
1 80
1 80
1 80
1 80
1 2606
1 80
1 14827
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 11168
1 2300
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 11164
1 80
1 80
1 80
1 80
1 80
1 13845
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 12469
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 13887
1 80
1 80
1 3843
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 9579
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 13810
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 6325
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 80
1 12237
1 6544
1 81
1 82
1 83
1 83
1 5528
1 85
1 85
1 85
1 84
1 13217
1 86
1 86
1 86
1 86
1 86
1 86
1 86
1 86
1 86
1 86
1 86
1 87
1 6414
1 87
1 87
1 87
1 87
1 88
1 88
1 88
1 89
1 90
1 90
1 90
1 90
1 90
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 1256
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 5091
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 91
1 92
1 92
1 92
1 92
1 92
1 92
1 92
1 92
1 92
1 92
1 93
1 93
1 93
1 93
1 95
1 95
1 95
1 94
1 96
1 96
1 96
1 96
1 13638
1 96
1 11938
1 96
1 96
1 96
1 96
1 96
1 96
1 96
1 96
1 96
1 96
1 97
1 97
1 97
1 8106
1 8623
1 99
1 99
1 99
1 99
1 100
1 100
1 100
1 101
1 101
1 101
1 101
1 101
1 101
1 101
1 103
1 103
1 103
1 15269
1 103
1 103
1 103
1 103
1 103
1 103
1 12974
1 103
1 103
1 103
1 103
1 103
1 103
1 103
1 103
1 15658
1 103
1 103
1 103
1 103
1 103
1 103
1 103
1 103
1 103
1 103
1 103
1 103
1 15080
1 10360
1 104
1 104
1 104
1 104
1 104
1 9241
1 104
1 104
1 104
1 105
1 5407
1 105
1 105
1 105
1 105
1 105
1 105
1 105
1 105
1 297
1 106
1 106
1 106
1 106
1 106
1 106
1 106
1 106
1 106
1 106
1 106
1 107
1 106
1 106
1 106
1 15856
1 106
1 106
1 106
1 106
1 106
1 295
1 106
1 106
1 4581
1 106
1 106
1 109
1 109
1 109
1 109
1 109
1 109
1 109
1 109
1 109
1 109
1 109
1 109
1 109
1 109
1 109
1 15319
1 107
1 107
1 107
1 107
1 107
1 107
1 7649
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 14047
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 107
1 108
1 108
1 108
1 108
1 108
1 108
1 108
1 108
1 108
1 108
1 13887
1 108
1 108
1 108
1 108
1 108
1 108
1 108
1 108
1 108
1 108
1 8312
1 108
1 108
1 111
1 112
1 10412
1 112
1 112
1 113
1 113
1 9322
1 113
1 114
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 115
1 11942
1 120
1 120
1 4108
1 120
1 120
1 120
1 10273
1 120
1 120
1 120
1 120
1 120
1 120
1 120
1 120
1 120
1 120
1 120
1 120
1 10922
1 120
1 120
1 120
1 120
1 120
1 13932
1 13566
1 120
1 10922
1 120
1 120
1 120
1 120
1 120
1 10922
1 459
1 14827
1 11434
1 2322
1 123
1 117
1 122
1 122
1 124
1 119
1 119
1 121
1 121
1 121
1 121
1 121
1 125
1 12370
1 125
1 125
1 126
1 126
1 126
1 126
1 126
1 126
1 126
1 126
1 126
1 129
1 130
1 5070
1 130
1 130
1 130
1 133
1 5070
1 133
1 128
1 131
1 132
1 134
1 135
1 138
1 138
1 140
1 136
1 140
1 151
1 151
1 151
1 136
1 136
1 136
1 136
1 136
1 136
1 145
1 145
1 146
1 5631
1 146
1 146
1 139
1 139
1 141
1 141
1 142
1 142
1 12343
1 142
1 160
1 160
1 160
1 160
1 14685
1 160
1 160
1 160
1 10463
1 11461
1 14999
1 160
1 160
1 11859
1 160
1 160
1 160
1 160
1 160
1 158
1 10408
1 160
1 155
1 137
1 143
1 153
1 149
1 14332
1 150
1 11463
1 11768
1 156
1 156
1 6051
1 156
1 156
1 14244
1 157
1 157
1 157
1 157
1 157
1 157
1 157
1 157
1 157
1 157
1 157
1 3255
1 157
1 12814
1 157
1 157
1 157
1 157
1 157
1 157
1 12814
1 157
1 9591
1 157
1 157
1 157
1 157
1 157
1 157
1 157
1 157
1 157
1 157
1 15262
1 157
1 157
1 157
1 157
1 8022
1 157
1 157
1 157
1 12814
1 157
1 157
1 157
1 157
1 157
1 157
1 157
1 157
1 157
1 4189
1 157
1 157
1 157
1 157
1 157
1 12078
1 157
1 157
1 9089
1 157
1 157
1 157
1 157
1 157
1 8988
1 154
1 154
1 154
1 185
1 185
1 185
1 185
1 13678
1 181
1 164
1 183
1 183
1 183
1 183
1 183
1 183
1 171
1 195
1 195
1 7881
1 195
1 195
1 195
1 195
1 195
1 8569
1 170
1 173
1 197
1 197
1 197
1 202
1 202
1 12282
1 202
1 202
1 202
1 202
1 5442
1 181
1 181
1 181
1 181
1 181
1 181
1 181
1 181
1 14326
1 11054
1 181
1 181
1 181
1 181
1 181
1 181
1 181
1 181
1 181
1 181
1 196
1 196
1 196
1 196
1 196
1 196
1 196
1 196
1 196
1 196
1 196
1 166
1 165
1 165
1 165
1 165
1 165
1 211
1 165
1 165
1 165
1 165
1 165
1 165
1 165
1 165
1 165
1 165
1 165
1 165
1 165
1 167
1 167
1 167
1 9431
1 167
1 186
1 186
1 186
1 186
1 186
1 186
1 186
1 186
1 186
1 186
1 186
1 190
1 162
1 174
1 169
1 177
1 169
1 192
1 192
1 13803
1 192
1 192
1 192
1 192
1 192
1 192
1 192
1 192
1 192
1 192
1 192
1 192
1 192
1 192
1 192
1 168
1 192
1 192
1 192
1 192
1 9348
1 192
1 192
1 192
1 192
1 192
1 192
1 163
1 11383
1 187
1 187
1 187
1 187
1 4760
1 187
1 178
1 5909
1 178
1 178
1 178
1 178
1 3194
1 193
1 178
1 178
1 178
1 178
1 178
1 178
1 178
1 178
1 193
1 178
1 178
1 178
1 178
1 178
1 178
1 178
1 193
1 193
1 193
1 193
1 193
1 193
1 193
1 193
1 193
1 193
1 193
1 193
1 193
1 194
1 194
1 188
1 7914
1 168
1 12974
1 377
1 168
1 168
1 168
1 168
1 168
1 168
1 9581
1 168
1 168
1 184
1 168
1 168
1 168
1 168
1 213
1 12082
1 213
1 213
1 213
1 213
1 6104
1 213
1 204
1 204
1 184
1 9677
1 184
1 184
1 184
1 184
1 184
1 184
1 184
1 184
1 184
1 184
1 184
1 177
1 184
1 184
1 177
1 184
1 6246
1 184
1 184
1 215
1 215
1 215
1 215
1 215
1 215
1 215
1 215
1 215
1 215
1 9245
1 215
1 215
1 215
1 215
1 215
1 15750
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 1413
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 1886
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 179
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 3019
1 211
1 211
1 211
1 11451
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 10424
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 211
1 201
1 201
1 201
1 201
1 201
1 201
1 201
1 12529
1 201
1 201
1 201
1 201
1 201
1 201
1 201
1 191
1 191
1 175
1 2418
1 4067
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 189
1 180
1 177
1 177
1 177
1 177
1 177
1 15280
1 8078
1 177
1 177
1 177
1 177
1 177
1 177
1 177
1 177
1 177
1 177
1 177
1 7136
1 12189
1 177
1 177
1 177
1 177
1 177
1 177
1 212
1 176
1 208
1 208
1 208
1 208
1 208
1 13803
1 208
1 6095
1 15658
1 208
1 208
1 8699
1 208
1 198
1 198
1 198
1 198
1 198
1 198
1 198
1 198
1 198
1 198
1 14358
1 10691
1 198
1 198
1 198
1 5164
1 198
1 198
1 207
1 207
1 207
1 207
1 214
1 205
1 206
1 206
1 206
1 206
1 206
1 206
1 206
1 4726
1 206
1 11164
1 206
1 206
1 206
1 206
1 206
1 206
1 206
1 206
1 206
1 206
1 206
1 210
1 199
1 209
1 209
1 216
1 220
1 226
1 225
1 225
1 218
1 218
1 223
1 217
1 217
1 217
1 217
1 217
1 217
1 222
1 222
1 8842
1 5213
1 224
1 224
1 221
1 219
1 228
1 228
1 230
1 1095
1 230
1 230
1 230
1 227
1 227
1 227
1 7731
1 229
1 229
1 229
1 231
1 234
1 233
1 3448
1 245
1 245
1 245
1 271
1 271
1 257
1 257
1 257
1 257
1 243
1 239
1 239
1 10928
1 235
1 12592
1 235
1 235
1 235
1 235
1 235
1 6116
1 235
1 235
1 235
1 235
1 235
1 235
1 235
1 264
1 242
1 232
1 232
1 232
1 232
1 232
1 263
1 249
1 255
1 9226
1 259
1 2609
1 244
1 9598
1 246
1 237
1 259
1 259
1 259
1 241
1 241
1 252
1 252
1 252
1 12287
1 266
1 2750
1 246
1 247
1 240
1 254
1 254
1 254
1 254
1 254
1 254
1 254
1 254
1 5542
1 254
1 1727
1 254
1 10291
1 254
1 15630
1 254
1 254
1 254
1 253
1 253
1 253
1 253
1 251
1 251
1 250
1 250
1 265
1 265
1 265
1 258
1 273
1 9116
1 273
1 273
1 273
1 260
1 3314
1 285
1 260
1 13125
1 264
1 264
1 9693
1 264
1 264
1 264
1 264
1 264
1 301
1 264
1 268
1 268
1 8613
1 268
1 268
1 268
1 268
1 268
1 268
1 337
1 261
1 261
1 261
1 13717
1 11663
1 283
1 283
1 283
1 283
1 14100
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 3322
1 283
1 523
1 283
1 283
1 283
1 7737
1 283
1 283
1 283
1 7904
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 3703
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
1 283
